update,pg_mix_loss,pg_ex_loss
994,65.675674,-0.95017207
995,57.895283,-2.7109973
996,-110.942215,2.537085
997,85.74951,-2.7439656
998,13.096407,-0.30297583
999,138.48206,-6.5665007
1000,71.7449,-2.130008
1001,13.9725065,0.6891329
1002,-65.143555,2.1036081
1003,-158.25133,3.629105
1004,-61.22184,1.7328157
1005,75.24539,-4.540896
1006,-251.31429,3.3253868
1007,88.81662,-3.440558
1008,241.03296,-5.747352
1009,14.553946,-0.42842436
1010,19.334076,-0.6230626
1011,-17.274822,1.5088536
1012,-82.872574,2.5270028
1013,5.000997,-0.6672514
1014,-640.70605,11.153021
1015,-143.94278,0.8412056
1016,5.088922,1.4004278
1017,165.86942,-8.882545
1018,-140.78386,2.100153
1019,34.249966,-2.7618299
1020,-59.41685,1.2297008
1021,-99.049255,0.75399685
1022,-53.345436,-0.05303837
1023,-58.094704,0.11614434
1024,-21.013048,-0.7066719
1025,-84.71997,0.30217806
1026,-148.12517,1.6732805
1027,-78.03996,0.19057657
1028,-128.29413,1.1905273
1029,107.07422,-5.6955504
1030,-88.24709,0.5465175
1031,-13.437933,-2.5659835
1032,167.78883,-4.9226394
1033,62.571373,-3.7516224
1034,-82.21822,0.70592904
1035,55.532585,-1.5577493
1036,249.88846,-5.956212
1037,6.5821867,-0.26296255
1038,170.68555,-3.3184524
1039,-1.06548,-1.399201
1040,172.2912,-4.6330943
1041,-31.766687,0.2643837
1042,-148.9725,2.2874672
1043,-160.59761,2.145131
1044,55.310524,-1.9360237
1045,-144.15154,0.8190063
1046,246.17354,-8.030416
1047,114.911026,-5.928897
1048,24.639332,-1.9182304
1049,47.165176,-4.3786225
1050,38.494427,-1.759943
1051,-28.549383,0.12142424
1052,9.528471,-0.672545
1053,-154.19644,2.5141413
1054,165.9472,-5.5626593
1055,86.88418,-3.0101771
1056,-42.6665,1.0468128
1057,-113.58909,1.3593462
1058,43.534748,-3.4433398
1059,105.927414,-3.9239936
1060,-2.3794785,-1.6102827
1061,-13.347516,-0.5101171
1062,109.99394,-4.9336176
1063,75.55273,-2.4229121
1064,-40.95003,0.39672932
1065,-63.094616,1.0954831
1066,-10.96327,-0.49318042
1067,26.629375,-2.845957
1068,-52.047016,1.0656455
1069,101.26473,-2.538629
1070,34.014954,-1.4617587
1071,-20.815418,-0.3323843
1072,-28.520325,0.31463748
1073,-52.58956,0.5687882
1074,34.20313,-0.121021986
1075,10.693617,-0.8095684
1076,155.21713,-4.91632
1077,16.524027,0.62695634
1078,83.01821,-2.5469015
1079,63.664783,-1.6653658
1080,70.725,-1.614802
1081,32.61326,-0.041436434
1082,12.334352,-0.8294865
1083,-52.99485,-0.3665864
1084,-12.501867,-0.0039035915
1085,58.015217,-2.1841643
1086,-90.22832,1.3056467
1087,-353.36935,7.4768043
1088,-68.736885,-0.24813691
1089,-132.98424,2.0524356
1090,34.526287,-1.8991458
1091,-189.46446,2.910323
1092,81.80595,-4.4223485
1093,62.89621,-2.8098228
1094,-72.6853,0.8356613
1095,-57.988594,1.6774286
1096,140.23247,-5.0454655
1097,-49.11695,-0.27884495
1098,106.56671,-4.9825087
1099,19.32421,-1.1155461
1100,-0.07230644,-0.12896246
1101,-15.952451,0.20149298
1102,-220.2107,2.525423
1103,-108.41429,1.1585681
1104,59.161785,-3.7174778
1105,74.60298,-1.4173844
1106,57.57714,-2.209048
1107,53.95893,-1.5534497
1108,98.708145,-4.179049
1109,72.1674,-3.0269299
1110,26.88646,-1.1354532
1111,19.703556,-0.6730664
1112,60.59652,-1.7913815
1113,-8.734637,-0.11427458
1114,-106.29076,1.8352296
1115,23.090036,-1.6490217
1116,126.43654,-5.7168283
1117,-7.988494,0.69634837
1118,-22.61096,0.62951577
1119,31.223688,-1.0050766
1120,13.409479,-0.2024987
1121,39.946175,-1.0756776
1122,28.537561,-1.4910126
1123,102.423,-3.5590882
1124,-76.12274,0.8694593
1125,107.67245,-2.8899596
1126,20.640648,-0.85830104
1127,-77.699196,1.3955274
1128,-75.184715,1.1733582
1129,24.687828,-2.1338844
1130,-170.3364,3.2104366
1131,100.26871,-2.4231048
1132,111.86963,-3.6188087
1133,52.16462,-0.34134588
1134,-8.717923,0.6207521
1135,-64.442245,0.38283965
1136,159.8476,-3.8824925
1137,11.169943,-1.4952424
1138,-36.456047,0.0009463191
1139,-60.11503,0.39090833
1140,-95.26342,1.0425072
1141,-128.1325,1.1060654
1142,-43.04482,-0.18688093
1143,-54.340218,0.26333967
1144,-47.12495,0.6373452
1145,184.31493,-9.682052
1146,50.28846,-3.402338
1147,-73.32725,0.06687869
1148,78.94592,-3.2038238
1149,-181.22533,1.7784936
1150,-283.22943,4.552683
1151,98.48848,-5.6780577
1152,-370.3598,5.20427
1153,177.34425,-7.933145
1154,-130.0653,2.8669062
1155,-68.61485,1.0435529
1156,144.56693,-5.951996
1157,-27.755884,-1.9685545
1158,-283.82483,3.7142296
1159,288.11838,-11.963509
1160,-83.79176,0.9532444
1161,117.12834,-5.4444075
1162,-20.093515,-0.67900586
1163,88.63246,-6.467599
1164,56.55538,-3.4980686
1165,-281.55548,5.0738993
1166,72.11114,-3.9161973
1167,95.03963,-5.910985
1168,-147.15079,2.0013547
1169,156.87466,-3.757883
1170,-39.01284,0.21764107
1171,46.650368,-2.5327125
1172,73.58908,-3.0837154
1173,87.5514,-2.9739099
1174,5.0708556,-0.7742218
1175,157.39551,-6.0129347
1176,28.322891,-2.6804304
1177,56.401745,-1.6249094
1178,-10.422249,-0.6491992
1179,-41.01957,0.15631087
1180,13.809412,-2.0415266
1181,47.96621,-3.146313
1182,92.866295,-2.7802389
1183,19.952625,-1.26033
1184,-304.41995,4.000472
1185,138.34166,-6.421308
1186,-64.254616,0.64036024
1187,76.85402,-3.024686
1188,-163.51424,2.1205735
1189,-155.19315,2.537391
1190,3.9831436,-1.6957175
1191,-85.0661,1.1178201
1192,96.96069,-5.1604743
1193,-40.692596,-0.030917633
1194,91.724846,-5.9327426
1195,-25.141254,-0.69973135
1196,57.922325,-3.7384598
1197,-209.19717,3.5587814
1198,77.108315,-5.2715864
1199,55.069294,-5.0195537
1200,-136.04349,1.8344215
1201,-18.780628,-1.5911072
1202,20.28949,-2.2672408
1203,-172.74771,2.2426066
1204,-90.745995,0.8387693
1205,123.51105,-5.630705
1206,141.22368,-6.260748
1207,-94.84867,1.1691343
1208,-78.24672,0.2286087
1209,68.00893,-4.625787
1210,-65.59062,-0.1076534
1211,-94.621475,0.66015005
1212,-82.82712,1.5128067
1213,91.93238,-6.162551
1214,-113.56682,0.28882587
1215,92.72582,-3.6870265
1216,6.661068,-2.6663253
1217,-65.49016,0.22936073
1218,-1.0206848,-1.6077282
1219,92.455185,-3.9096203
1220,-115.09601,1.0484761
1221,235.55493,-10.941332
1222,38.132446,-2.251124
1223,10.859479,-2.1267855
1224,-83.66184,0.21579364
1225,-26.86886,-0.7437738
1226,-32.614304,-1.1549538
1227,50.05105,-2.2065172
1228,-157.77756,2.1405396
1229,113.43965,-3.8116112
1230,18.214428,-2.6257849
1231,-155.33957,2.34749
1232,92.268585,-6.1607547
1233,-208.54373,2.1625934
1234,139.85097,-7.0230165
1235,-310.32822,5.667319
1236,140.92406,-7.7387824
1237,-115.7406,1.0305225
1238,123.90434,-7.2808533
1239,179.23848,-8.993769
1240,-11.535201,-0.43433088
1241,104.96897,-6.321662
1242,-95.79905,0.55400056
1243,18.67316,-2.800425
1244,-375.97964,4.554085
1245,129.93616,-6.9364996
1246,159.50269,-6.6171455
1247,134.38753,-6.6055274
1248,-16.410645,-0.71294117
1249,2.3805397,-1.2801583
1250,41.78611,-4.2124586
1251,-160.06015,2.8493452
1252,-162.49738,2.6243534
1253,14.550835,-1.2413981
1254,-153.0339,1.260576
1255,167.09221,-8.247923
1256,230.5588,-10.766962
1257,-71.372375,0.6925809
1258,-192.56955,2.5716584
1259,-240.96208,2.9565625
1260,267.11905,-11.209893
1261,170.98586,-5.123031
1262,84.98122,-3.672669
1263,-61.348736,0.7508353
1264,62.66875,-3.4760842
1265,70.66623,-4.083274
1266,109.2491,-5.493289
1267,-74.99071,1.1442554
1268,18.469025,-2.2463226
1269,105.23611,-4.308138
1270,169.3547,-4.2880983
1271,-23.992678,-0.46256718
1272,-61.108734,0.8141093
1273,-43.18573,0.27384853
1274,-429.51205,7.8818064
1275,-152.83684,1.4216032
1276,207.0795,-5.5309424
1277,99.526474,-6.023032
1278,115.25968,-4.6372633
1279,-116.24977,1.2927065
1280,103.243515,-2.7923818
1281,-117.38621,-0.027642155
1282,-130.38116,1.4821703
1283,31.610382,-2.8535192
1284,-410.05597,5.992822
1285,-106.12791,0.2153881
1286,168.16653,-7.9529586
1287,-29.013046,-0.840839
1288,-149.67339,1.7884271
1289,129.11862,-3.7908332
1290,-190.16077,1.88337
1291,146.53096,-11.48777
1292,11.0481825,-0.61572003
1293,19.222958,-5.245876
1294,74.62033,-2.8100836
1295,-71.1258,0.41023284
1296,48.141895,-2.5966222
1297,-133.81595,1.3647684
1298,-50.803123,-0.45307788
1299,43.196632,-3.1973948
1300,-374.0314,4.449191
1301,-153.02145,1.5970087
1302,104.74062,-5.445838
1303,102.57384,-5.0403786
1304,-35.67497,0.012381768
1305,-5.977855,-0.8154739
1306,-50.641556,0.17037258
1307,32.443615,-3.0439818
1308,-108.99917,1.1808183
1309,71.327286,-5.3192434
1310,-292.086,3.8090668
1311,5.6539826,-2.9442081
1312,265.4282,-7.4871545
1313,539.9161,-18.589994
1314,145.67398,-6.9590273
1315,-108.80156,1.9282157
1316,97.671005,-3.9052196
1317,5.6377068,-0.83963996
1318,110.40697,-4.2113924
1319,-420.85776,5.3087015
1320,313.73166,-11.942643
1321,-56.36927,0.24069813
1322,-146.281,0.055510998
1323,-324.90933,5.097686
1324,48.31429,-3.3014004
1325,-256.89777,2.8804367
1326,472.19745,-19.976164
1327,26.757416,-2.3696203
1328,84.17422,-3.755729
1329,-86.607216,1.5178286
1330,-282.08994,2.9937
1331,2.8069763,-2.3199909
1332,152.96065,-6.7416596
1333,-262.0485,3.0767035
1334,34.188652,-2.3941
1335,-13.222786,-0.57403034
1336,-109.03745,0.82288516
1337,-12.086279,-1.6835778
1338,-2.9867148,-0.97437173
1339,226.73601,-6.740911
1340,111.77179,-6.0068445
1341,-136.31285,1.9384339
1342,-50.40886,0.009446973
1343,-91.873726,0.87203425
1344,-16.698929,-2.0704145
1345,147.52745,-6.6996093
1346,-314.3261,3.8507686
1347,-239.68066,3.8835976
1348,251.91118,-9.466237
1349,28.804981,-2.165486
1350,140.15024,-6.303141
1351,-159.63338,2.102498
1352,-74.85238,0.14170685
1353,-32.130035,-0.08476643
1354,-230.65128,-0.44596863
1355,-223.32983,1.9620235
1356,62.20167,-3.536182
1357,75.35245,-4.083328
1358,-204.37862,3.5374985
1359,68.453674,-3.6121051
1360,-18.73236,-0.5284531
1361,-77.458664,0.42819077
1362,-49.15805,0.029957155
1363,-85.77224,0.55420196
1364,38.247288,-3.3261962
1365,-114.3571,0.796693
1366,-184.16481,2.0412426
1367,-197.48988,2.2377849
1368,-162.92117,1.8213524
1369,101.415115,-6.775941
1370,241.90352,-8.386294
1371,-208.85258,3.5314221
1372,177.43341,-10.361848
1373,-71.50407,1.1076895
1374,-17.929918,-0.6977899
1375,6.718847,-1.083446
1376,153.48311,-8.535377
1377,-11.871294,-0.28000632
1378,126.35387,-6.30435
1379,-101.6249,1.1833829
1380,22.053432,-2.1425548
1381,-6.476599,-0.7767681
1382,-162.5228,1.6949936
1383,-8.254557,0.6316246
1384,10.395858,-1.3213747
1385,-74.67938,0.41452408
1386,317.29782,-12.49119
1387,244.18228,-10.720858
1388,61.716957,-4.1054673
1389,-0.061299134,-1.9440956
1390,28.594925,-2.6651642
1391,-12.660358,-1.6352036
1392,13.331482,-1.1824504
1393,-116.67356,1.0080239
1394,160.84204,-7.9113007
1395,57.8244,-2.4379442
1396,-152.74908,2.1860273
1397,-133.73752,1.392943
1398,82.683914,-5.5371404
1399,-93.15408,0.86975896
1400,-189.74191,2.8483148
1401,-176.10495,1.9554946
1402,43.34143,-3.62495
1403,29.6904,-1.6775366
1404,-145.55673,1.5375339
1405,-43.207977,-0.3999693
1406,-61.855476,0.5714358
1407,48.93634,-4.3472414
1408,-13.082486,-1.196276
1409,-1.6004912,-0.5086552
1410,27.46222,-2.9798417
1411,-89.65323,0.40819645
1412,-199.61089,3.153036
1413,-162.96826,1.8809265
1414,-174.0231,1.749399
1415,55.225,-4.8974867
1416,7.015546,-1.2336123
1417,-77.30292,0.35103476
1418,190.36012,-7.526201
1419,88.02394,-3.7722077
1420,-22.445202,0.070416406
1421,-38.702145,0.42107004
1422,64.026375,-4.0639715
1423,57.77541,-2.4821696
1424,-227.73459,3.5941365
1425,-100.303,2.5129502
1426,-39.43737,0.25431895
1427,-18.634003,-0.059074305
1428,-140.15164,2.1227353
1429,-95.11245,2.4536507
1430,-8.698662,0.35916004
1431,-82.68484,1.0705955
1432,170.37819,-6.391784
1433,-64.852165,0.76852685
1434,-144.19226,3.1425579
1435,151.22885,-4.5154266
1436,100.015686,-3.647686
1437,12.249284,-0.7472906
1438,49.193768,-1.9973218
1439,105.35173,-3.6522164
1440,-151.99915,3.0629904
1441,36.126396,-1.2246374
1442,-105.14962,1.2964242
1443,52.27781,-3.0538108
1444,62.212128,-2.479684
1445,26.19012,-1.7749536
1446,-83.23549,1.2482454
1447,-36.036263,0.5922502
1448,17.560863,-1.031363
1449,-4.952496,-0.8354325
1450,83.687485,-4.6519675
1451,52.058544,-2.5696476
1452,149.36427,-4.4672093
1453,-70.92992,0.7988406
1454,22.82587,-1.7502251
1455,-106.318825,1.0106355
1456,114.77854,-3.2331855
1457,97.8741,-2.7578812
1458,-152.1572,2.238562
1459,42.021923,-2.3986914
1460,64.600266,-3.1843266
1461,-75.17332,0.80608875
1462,-16.939041,-1.0010817
1463,-58.07915,0.1758833
1464,54.66317,-3.3960958
1465,93.52855,-2.4858525
1466,-13.159105,-0.28259435
1467,-189.45627,3.2694511
1468,-37.263313,0.3164774
1469,1.6912832,-1.6880506
1470,-264.34903,4.3217096
1471,80.69775,-4.036954
1472,71.353745,-3.1880035
1473,24.084957,-2.425563
1474,-62.159782,0.36122152
1475,-5.43382,-1.2449118
1476,25.894684,-1.6884989
1477,-84.2856,1.159905
1478,-122.226135,1.2616985
1479,-32.185455,0.24800792
1480,-51.790264,0.20078857
1481,-137.89583,1.518881
1482,-75.97458,0.57848936
1483,1.7197205,-0.7003625
1484,-149.27756,2.2999847
1485,291.47342,-11.177738
1486,-100.55522,1.3659198
1487,-90.096016,1.0866203
1488,40.63135,-1.6082757
1489,-158.03528,1.5218123
1490,-505.69092,11.008191
1491,166.79712,-8.870089
1492,-275.98053,4.3527937
1493,200.26372,-9.17726
1494,-264.5108,3.382814
1495,-38.808647,-0.35630447
1496,-35.91865,-0.42906028
1497,40.32589,-3.7057102
1498,-144.26772,1.8377537
1499,122.286476,-3.6480339
1500,127.47184,-5.6090474
1501,-64.803696,0.23573478
1502,-251.43071,2.8977928
1503,103.25511,-5.1576586
1504,3.766407,-2.3453531
1505,-246.02017,4.1323905
1506,357.41812,-14.861124
1507,135.17392,-4.1878505
1508,-233.47946,4.572137
1509,80.80218,-3.9648087
1510,-39.37191,-0.6631816
1511,-17.306143,-0.39183888
1512,-8.652023,-1.7246195
1513,51.60134,-4.250231
1514,-49.303535,-0.08731947
1515,132.59473,-7.073916
1516,-54.530476,-0.27939254
1517,19.532476,-2.025877
1518,22.405174,-2.3751283
1519,-269.72418,2.139595
1520,216.02579,-6.554174
1521,-21.068178,-1.0121424
1522,-17.094717,-1.1567993
1523,-99.679146,0.5694548
1524,-194.49594,2.0515459
1525,-43.96883,-0.07804906
1526,0.18498763,-1.5806576
1527,-62.033943,0.04960811
1528,-178.63617,1.7888069
1529,-192.71323,1.9310011
1530,17.924784,-1.3414322
1531,-125.1094,1.1212478
1532,42.117577,-3.8849316
1533,-1.8926681,-2.0712986
1534,-119.22249,0.660879
1535,-33.75928,-0.3036923
1536,-73.17319,-0.19860615
1537,78.107216,-5.362529
1538,-148.6532,1.1886656
1539,243.96504,-9.957392
1540,-0.7716309,-2.4223485
1541,-18.638174,-0.46517548
1542,-34.19537,-0.0797774
1543,-84.04592,0.5947896
1544,-34.832893,-0.53296775
1545,76.39683,-4.212843
1546,18.477343,-3.2431045
1547,-111.548904,0.80262744
1548,17.626911,-1.7546237
1549,-8.275428,-1.478675
1550,57.416664,-3.7284088
1551,-130.82455,1.5656513
1552,0.4058136,-1.9118589
1553,-262.67603,4.011363
1554,-226.6582,2.5035706
1555,45.51219,-2.8425374
1556,-25.874454,-0.6382954
1557,-61.035603,0.042608272
1558,-36.919827,-0.34229982
1559,189.2477,-9.16615
1560,-187.28194,1.9064926
1561,144.42986,-8.827063
1562,-14.1537,-1.5389476
1563,148.53015,-9.039621
1564,2.6679978,-2.4065049
1565,43.398037,-2.9629338
1566,33.45393,-3.3436875
1567,-108.952225,0.63293505
1568,20.250534,-3.431973
1569,74.211174,-3.9242215
1570,-118.53119,1.2497936
1571,-116.99489,0.98904437
1572,57.067566,-3.172805
1573,-168.05917,1.4768313
1574,155.40985,-4.413647
1575,-344.58084,6.728757
1576,148.89441,-6.924651
1577,17.60119,-2.684145
1578,33.101677,-2.7219677
1579,45.122486,-3.7112288
1580,-125.62624,1.5265142
1581,-51.429333,-0.10876517
1582,137.23459,-7.5864725
1583,-123.73027,0.7644908
1584,-351.0329,4.4067326
1585,-75.64634,0.019149672
1586,72.861435,-4.04937
1587,232.76135,-11.000308
1588,93.63499,-6.1760774
1589,-130.91106,1.2084132
1590,83.92214,-5.16078
1591,-162.67401,1.9190375
1592,-223.47649,3.8612351
1593,-100.59471,0.83276147
1594,-15.914673,-1.1963238
1595,352.98444,-16.145939
1596,113.2605,-5.927109
1597,-274.29517,3.7780914
1598,-158.78188,1.2703024
1599,-302.45242,4.315529
1600,32.929047,-4.0864096
1601,15.178543,-1.0756378
1602,58.069195,-5.2343397
1603,-85.80205,0.026624333
1604,-42.887585,-1.0994478
1605,61.85603,-2.604585
1606,16.157644,-3.9649277
1607,-53.35647,0.087501146
1608,-46.43324,-0.4687795
1609,301.45154,-12.6905775
1610,49.982086,-2.3131547
1611,1.3974212,-1.7822797
1612,-52.176674,-0.2287459
1613,-10.767382,-1.78488
1614,-530.001,10.185461
1615,-350.51132,4.355513
1616,-5.422671,-2.0264964
1617,40.136406,-5.7713346
1618,-69.89925,0.4268805
1619,164.08461,-4.7203293
1620,-113.05746,2.072081
1621,3.9629166,-1.1084964
1622,-201.50432,3.1516156
1623,111.04203,-4.5712633
1624,-430.41928,8.078299
1625,-16.113941,-0.96961343
1626,93.02005,-4.5896316
1627,7.955233,-1.5550793
1628,-139.26743,2.095187
1629,22.732944,-2.137991
1630,59.25292,-4.010659
1631,-10.447672,-1.4354846
1632,50.23616,-2.492126
1633,-23.5989,-0.5431319
1634,78.7221,-4.1244097
1635,-118.577736,0.6757511
1636,103.56588,-4.4319844
1637,-107.5011,0.9615942
1638,102.59062,-3.5308335
1639,-9.96776,-3.105043
1640,-325.67828,3.72737
1641,67.45068,-4.956148
1642,-63.848644,0.3257021
1643,34.833595,-3.9394798
1644,19.137526,-1.7650877
1645,-25.195328,-0.290481
1646,119.98946,-7.4575663
1647,-63.28971,0.036079656
1648,-141.70769,1.182539
1649,130.31711,-7.064833
1650,-321.2177,6.5273986
1651,36.76763,-3.2547448
1652,172.51364,-9.593583
1653,227.88834,-11.166904
1654,26.608318,-3.1551611
1655,-84.52139,0.5908753
1656,-1.2626153,-1.1367694
1657,27.382837,-1.881285
1658,89.1902,-6.4297495
1659,-434.46957,5.3295093
1660,307.07596,-9.716284
1661,-157.15472,1.4938333
1662,10.426913,-3.7345147
1663,-423.33807,4.747062
1664,76.24781,-6.4905357
1665,-279.82233,2.905578
1666,286.9469,-16.354263
1667,162.49126,-9.314518
1668,-15.388916,-1.3588674
1669,1.2479492,-1.9003088
1670,-154.03899,1.9782623
1671,215.66943,-8.736411
1672,-17.117756,-1.3665257
1673,46.079308,-3.053855
1674,38.24931,-5.0346575
1675,98.9402,-3.9057674
1676,-139.39859,1.9700239
1677,-93.92552,0.4079973
1678,-73.592255,0.6253344
1679,56.618298,-2.99202
1680,105.165184,-7.370476
1681,51.85316,-2.8560014
1682,-1.9781883,-1.6529707
1683,149.91904,-7.272705
1684,-45.482975,-0.19592384
1685,-94.844864,0.35405537
1686,-117.20774,-0.09241958
1687,-205.93839,1.5866096
1688,66.051865,-3.2672927
1689,-154.75385,2.0520139
1690,-17.09166,-1.9497874
1691,-123.28235,1.3004631
1692,-168.83821,1.5798146
1693,-342.1758,3.481509
1694,141.44283,-5.8878493
1695,-126.7151,-0.20895585
1696,25.599823,-3.7008986
1697,-285.41626,3.4514098
1698,-37.234383,-0.27758044
1699,114.97508,-6.2391186
1700,-59.225567,0.39626482
1701,-52.965565,0.07084515
1702,-59.59411,0.097832546
1703,-86.03747,0.48372465
1704,-2.1177547,-1.3023158
1705,-168.41046,1.8885758
1706,-26.769573,-0.9016038
1707,-184.78055,2.121164
1708,75.86898,-5.02254
1709,113.13218,-6.342572
1710,48.79608,-4.0446386
1711,-47.723534,-1.3339028
1712,-45.67839,-0.8372734
1713,46.22866,-2.6028008
1714,-67.5464,0.25887042
1715,157.29228,-5.379278
1716,146.80406,-7.1892905
1717,-225.63924,2.439873
1718,-6.464563,-0.94034576
1719,21.511997,-2.6422539
1720,108.67424,-4.4478006
1721,-105.6241,1.0477214
1722,-92.92827,0.81040496
1723,-0.5797943,-0.22195283
1724,-172.8898,1.7020874
1725,-108.3078,0.0622255
1726,153.38235,-7.8287606
1727,139.21811,-5.276334
1728,-20.52441,-0.8276679
1729,2.4144032,-1.9770247
1730,-73.004456,0.22398806
1731,98.47123,-5.2570543
1732,-13.232359,-1.0494031
1733,-26.65192,-0.91976756
1734,127.95337,-6.4276557
1735,-21.01092,-0.79579264
1736,-42.7015,-0.7776743
1737,41.805397,-3.39181
1738,12.874646,-2.498264
1739,-77.302444,0.15868755
1740,-168.69728,1.5169985
1741,-184.48886,1.2068422
1742,153.47812,-6.9083986
1743,-5.1307316,-0.5402611
1744,-88.62506,0.49358803
1745,-50.3205,-0.19233021
1746,-161.32939,1.5393797
1747,-69.22917,0.23731394
1748,-33.88123,-1.0726511
1749,18.93891,-1.7294238
1750,105.5883,-4.1570954
1751,-141.9448,0.9540129
1752,-341.867,4.9763756
1753,-182.2475,1.7402455
1754,-97.23149,0.54035413
1755,-41.04666,-0.8172447
1756,-18.163559,-1.2873886
1757,-49.75985,-0.5227314
1758,171.2636,-9.7816
1759,-11.020052,0.17802961
1760,-66.89882,-0.28098553
1761,-54.753284,0.10620098
1762,-29.454899,-1.0439801
1763,-10.386993,-1.7560253
1764,-329.87286,3.303004
1765,-164.65402,1.4265041
1766,-144.16846,2.590189
1767,-113.17633,0.06049459
1768,-227.46927,3.9521248
1769,1.786319,-1.2369812
1770,8.309979,-1.7037662
1771,-229.63004,2.4162066
1772,81.17932,-2.993848
1773,-99.416855,0.9445394
1774,-224.7966,3.47553
1775,88.43797,-5.8131046
1776,78.48576,-6.9961853
1777,5.474082,-2.414473
1778,-2.8248894,-2.2809424
1779,17.833685,-3.4226556
1780,-228.6177,2.579476
1781,-151.21797,1.5604364
1782,-184.9534,2.4707775
1783,32.750507,-4.2650566
1784,75.70512,-4.5609064
1785,-56.99066,-0.22310658
1786,-100.22353,0.70274603
