account_value,datadate,daily_return,Date
1301328.925937222,20180413,-0.004026013660935468,2018-04-13
1313538.0795997835,20180416,0.009382065839939946,2018-04-16
1325916.7499955592,20180417,0.00942391437905421,2018-04-17
1325851.9568200188,20180418,-4.886669961789991e-05,2018-04-18
1318201.7580995779,20180419,-0.005770024836550758,2018-04-19
1316883.5892967612,20180420,-0.0009999749998187424,2018-04-20
1316883.5892967612,20180423,0.0,2018-04-23
1316883.5892967612,20180424,0.0,2018-04-24
1316883.5892967612,20180425,0.0,2018-04-25
1316883.5892967612,20180426,0.0,2018-04-26
1316883.5892967612,20180427,0.0,2018-04-27
1316883.5892967612,20180430,0.0,2018-04-30
1316883.5892967612,20180501,0.0,2018-05-01
1316883.5892967612,20180502,0.0,2018-05-02
1316883.5892967612,20180503,0.0,2018-05-03
1316883.5892967612,20180504,0.0,2018-05-04
1316883.5892967612,20180507,0.0,2018-05-07
1316883.5892967612,20180508,0.0,2018-05-08
1316883.5892967612,20180509,0.0,2018-05-09
1316883.5892967612,20180510,0.0,2018-05-10
1316883.5892967612,20180511,0.0,2018-05-11
1316883.5892967612,20180514,0.0,2018-05-14
1316883.5892967612,20180515,0.0,2018-05-15
1317142.668171016,20180516,0.00019673635267425382,2018-05-16
1317030.652733022,20180517,-8.504427098199319e-05,2018-05-17
1316490.411455084,20180518,-0.00041019643454531796,2018-05-18
1319266.1903449488,20180521,0.002108468748205139,2018-05-21
1315727.322386191,20180522,-0.0026824517937752423,2018-05-22
1315882.601013275,20180523,0.0001180173311310373,2018-05-23
1313862.01638741,20180524,-0.0015355356354048721,2018-05-24
1311986.1168199843,20180525,-0.0014277751727564958,2018-05-25
1303463.588318929,20180529,-0.006495898387791077,2018-05-29
1310832.835305965,20180530,0.005653588679481292,2018-05-30
1304835.0047143288,20180531,-0.004575587695158867,2018-05-31
1316144.757212415,20180601,0.008667572878735319,2018-06-01
1322715.4246157305,20180604,0.004992359212243613,2018-06-04
1324513.3759116812,20180605,0.0013592880694446308,2018-06-05
1339688.6367949462,20180606,0.011457234905475788,2018-06-06
1339668.5734344276,20180607,-1.4976136967548292e-05,2018-06-07
1342960.9739283272,20180608,0.00245762314589415,2018-06-08
1341656.6694921714,20180611,-0.0009712154422034658,2018-06-11
1342232.665326442,20180612,0.00042931686426816995,2018-06-12
1333577.4454331556,20180613,-0.006448375245868054,2018-06-13
