account_value,datadate,daily_return,Date
1328747.9516646005,20170921,-0.005644503736719875,2017-09-21
1322155.670225068,20170922,-0.004961273077617179,2017-09-22
1319558.5692834079,20170925,-0.0019642928591139253,2017-09-25
1319671.639516321,20170926,8.568792287455551e-05,2017-09-26
1318901.8429628254,20170927,-0.0005833243137495225,2017-09-27
1320045.5873931434,20170928,0.00086719450459527,2017-09-28
1323028.0345157557,20170929,0.0022593516095925636,2017-09-29
1335620.0058433858,20171002,0.009517539310675893,2017-10-02
1335620.0058433858,20171003,0.0,2017-10-03
1341995.491793037,20171004,0.004773428012277536,2017-10-04
1346055.5024830918,20171005,0.0030253534493103196,2017-10-05
1347082.2721031364,20171006,0.000762798872818049,2017-10-06
1346609.9007818266,20171009,-0.0003506625624077886,2017-10-09
1347129.6803862073,20171010,0.00038599122439175737,2017-10-10
1347118.4259882572,20171011,-8.354353789430391e-06,2017-10-11
1342305.9306139634,20171012,-0.0035724367519976985,2017-10-12
1343694.8370615304,20171013,0.001034716763064436,2017-10-13
1352982.909085128,20171016,0.006912337360698073,2017-10-16
1358241.0520514292,20171017,0.003886333619584903,2017-10-17
1376028.315997349,20171018,0.013095807934132786,2017-10-18
1373304.699361907,20171019,-0.001979331823174002,2017-10-19
1385376.423682168,20171020,0.008790273801487558,2017-10-20
1380872.0931881492,20171023,-0.003251340514404566,2017-10-23
1396800.7912332227,20171024,0.011535245098839964,2017-10-24
1394744.9377233465,20171025,-0.0014718301441261072,2017-10-25
1397006.922824506,20171026,0.0016217912250333644,2017-10-26
1403786.2159642752,20171027,0.004852726947166985,2017-10-27
1394255.860212932,20171030,-0.006789036423752393,2017-10-30
1393733.1274321706,20171031,-0.0003749188335357978,2017-10-31
1398415.8998847154,20171101,0.0033598774115188856,2017-11-01
1403845.6080886037,20171102,0.0038827563418979416,2017-11-02
1400338.4202129322,20171103,-0.0024982717867719773,2017-11-03
1396354.1726480823,20171106,-0.002845203350375858,2017-11-06
1389180.9827168996,20171107,-0.005137084897006594,2017-11-07
1387221.207483593,20171108,-0.0014107414783881556,2017-11-08
1385279.554823833,20171109,-0.0013996705422937294,2017-11-09
